person_id,field,old_value,new_value
P001238,occupation_norm,,При муже
P001238,origin_place_norm,,Варшавская губерния
P001239,origin_place_norm,,На Сахалине
P001240,age_months,,6
P001240,comments,6 месяцев,
P001240,origin_place_norm,,На Сахалине
P001241,living_alone_status,,Одинок
P001241,marriage_status_norm,,Холост
P001241,origin_place_norm,,Минская губерния
P001243,living_alone_status,,Одинок
P001243,marriage_status_norm,,Вдов
P001243,occupation_norm,,Надзиратель
P001243,origin_place_norm,,Херсонская губерния
P001244,marriage_status_norm,,Холост
P001244,occupation_norm,,Чернорабочий
P001244,origin_place_norm,,Московская губерния
P001245,marriage_status_norm,,Вдов
P001245,occupation_norm,,Чернорабочая
P001245,origin_place_norm,,Херсонская губерния
P001246,marriage_status_norm,,Женат на родине
P001246,occupation_norm,,Чернорабочий
P001246,origin_place_norm,,Киевская губерния
P001247,marriage_status_norm,,Женат на родине
P001247,occupation_norm,,При муже
P001247,origin_place_norm,,Киевская губерния
P001248,age_months,,4
P001248,comments,4 месяца,
P001248,origin_place_norm,,На Сахалине
P001249,living_alone_status,,Одинок
P001249,marriage_status_norm,,Холост
P001249,occupation_norm,,Чернорабочий
P001249,origin_place_norm,,Томская губерния
P001250,living_alone_status,,Одинок
P001250,marriage_status_norm,,Холост
P001250,occupation_norm,,Чернорабочий
P001250,origin_place_norm,,Тверская губерния
P001251,living_alone_status,,Одинок
P001251,marriage_status_norm,,Вдов
P001251,occupation_norm,,Чернорабочий
P001251,origin_place_norm,,Киевская губерния
P001252,living_alone_status,,Одинок
P001252,marriage_status_norm,,Вдов
P001252,occupation_norm,,Чернорабочий
P001252,origin_place_norm,,Кубанская область
P001253,living_alone_status,,Одинок
P001253,marriage_status_norm,,Вдов
P001253,occupation_norm,,Чернорабочий
P001253,origin_place_norm,,Подольская губерния
P001254,marriage_status_norm,,Холост
P001254,occupation_norm,,Плотник
P001254,origin_place_norm,,Новгородская губерния
P001255,marriage_status_norm,,Женат на родине
P001255,occupation_norm,,Чернорабочая
P001255,origin_place_norm,,Смоленская губерния
P001256,marriage_status_norm,,Холост
P001256,occupation_norm,,Писарь
P001256,origin_place_norm,,Подольская губерния
P001257,marriage_status_norm,,Вдов
P001257,occupation_norm,,Чернорабочая
P001257,origin_place_norm,,Калишская губерния
P001258,marriage_status_norm,,Женат на родине
P001258,occupation_norm,,Кузнец
P001258,origin_place_norm,,Тамбовская губерния
P001259,marriage_status_norm,,Вдов
P001259,occupation_norm,,Чернорабочая
P001259,origin_place_norm,,Пензенская губерния
P001260,marriage_status_norm,,Женат на родине
P001260,occupation_norm,,Чернорабочий
P001260,origin_place_norm,,Область Войска Донского
P001261,marriage_status_norm,,Женат на родине
P001261,occupation_norm,,Нет занятия
P001261,origin_place_norm,,Область Войска Донского
P001263,living_alone_status,,Одинок
P001263,marriage_status_norm,,Холост
P001263,occupation_norm,,Чернорабочий
P001263,origin_place_norm,,Костромская губерния
P001264,marriage_status_norm,,Женат на родине
P001264,occupation_norm,,Слесарь
P001264,origin_place_norm,,Черниговская губерния
P001265,marriage_status_norm,,Вдов
P001265,occupation_norm,,Прачка
P001265,origin_place_norm,,Оренбургская губерния
P001266,marriage_status_norm,,Женат на родине
P001266,occupation_norm,,Нет занятия
P001266,origin_place_norm,,Пермская губерния
P001267,marriage_status_norm,,Холост
P001267,occupation_norm,,Надзиратель
P001267,origin_place_norm,,Томская губерния
P001269,living_alone_status,,Одинок
P001269,marriage_status_norm,,Холост
P001269,occupation_norm,,Чернорабочий
P001269,origin_place_norm,,Бессарабская губерния
P001270,marriage_status_norm,,Женат на родине
P001270,occupation_norm,,Чернорабочий
P001270,origin_place_norm,,Тамбовская губерния
P001271,comments,"5‑я Кирпичная. Муж, дочь","5-я Кирпичная. Муж, дочь"
P001271,marriage_status_norm,,Женат на родине
P001271,origin_place_norm,,Тамбовская губерния
P001272,marriage_status_norm,,Холост
P001272,occupation_norm,,Певчий
P001272,origin_place_norm,,Тамбовская губерния
P001273,comments,5‑я Кирпичная,5-я Кирпичная
P001273,living_alone_status,,Одинок
P001273,marriage_status_norm,,Женат на родине
P001273,occupation_norm,,Плотник
P001273,origin_place_norm,,Смоленская губерния
P001274,marriage_status_norm,,Женат на родине
P001274,occupation_norm,,Чернорабочая
P001274,origin_place_norm,,Кубанская область
P001276,marriage_status_norm,,Холост
P001276,occupation_norm,,Чернорабочий
P001276,origin_place_norm,,Полтавская губерния
P001277,marriage_status_norm,,Холост
P001277,occupation_norm,,Чернорабочая
P001277,origin_place_norm,,Воронежская губерния
P001278,living_alone_status,,Одинок
P001278,marriage_status_norm,,Женат на родине
P001278,occupation_norm,,Чернорабочая
P001278,origin_place_norm,,Воронежская губерния
P001279,age_months,,24
P001279,comments,136,
P001279,origin_place_norm,,На Сахалине
P001280,marriage_status_norm,,Вдов
P001280,occupation_norm,,Чернорабочий
P001280,origin_place_norm,,Воронежская губерния
P001282,marriage_status_norm,,Женат на родине
P001282,occupation_norm,,Чернорабочая
P001282,origin_place_norm,,Нижегородская губерния
P001283,living_alone_status,,Одинок
P001283,marriage_status_norm,,Холост
P001283,occupation_norm,,Переплетчик
P001283,origin_place_norm,,Пензенская губерния
P001285,marriage_status_norm,,Женат на Сахалине
P001285,occupation_norm,,Столяр
P001285,origin_place_norm,,Воронежская губерния
P001286,marriage_status_norm,,Женат на Сахалине
P001286,occupation_norm,,При муже
P001286,origin_place_norm,,Черниговская губерния
P001287,living_alone_status,,Одинок
P001287,marriage_status_norm,,Холост
P001287,occupation_norm,,Столяр
P001287,origin_place_norm,,Екатеринославская губерния
P001288,living_alone_status,,Одинок
P001288,marriage_status_norm,,Холост
P001288,occupation_norm,,Чернорабочий
P001288,origin_place_norm,,Вятская губерния
P001289,marriage_status_norm,,Женат на родине
P001290,marriage_status_norm,,Женат на родине
P001290,origin_place_norm,,Тверская губерния
P001291,living_alone_status,,Одинок
P001291,marriage_status_norm,,Женат на родине
P001291,occupation_norm,,Плотник
P001291,origin_place_norm,,Пензенская губерния
P001292,living_alone_status,,Одинок
P001292,marriage_status_norm,,Холост
P001292,occupation_norm,,Сапожник
P001292,origin_place_norm,,Лифляндская губерния
P001293,marriage_status_norm,,Женат на родине
P001293,origin_place_norm,,Эстляндская губерния
P001294,marriage_status_norm,,Женат на родине
P001294,occupation_norm,,Чернорабочий
P001294,origin_place_norm,,Эстляндская губерния
P001295,marriage_status_norm,,Женат на родине
P001295,origin_place_norm,,Эстляндская губерния
P001296,living_alone_status,,Одинок
P001296,marriage_status_norm,,Холост
P001296,occupation_norm,,Сапожник
P001296,origin_place_norm,,Лифляндская губерния
P001297,marriage_status_norm,,Холост
P001297,occupation_norm,,Катерный
P001297,origin_place_norm,,Лифляндская губерния
P001298,origin_place_norm,,Варшавская губерния
P001299,marriage_status_norm,,Женат на родине
P001299,origin_place_norm,,Варшавская губерния
P001300,marriage_status_norm,,Женат на родине
P001300,origin_place_norm,,Варшавская губерния
P001301,marriage_status_norm,,Женат на родине
P001301,origin_place_norm,,Варшавская губерния
P001302,marriage_status_norm,,Холост
P001302,occupation_norm,,Сапожник
P001302,origin_place_norm,,Саратовская губерния
P001303,marriage_status_norm,,Женат на родине
P001303,origin_place_norm,,Воронежская губерния
P001304,marriage_status_norm,,Женат на родине
P001304,origin_place_norm,,Воронежская губерния
P001305,origin_place_norm,,В пути
P001306,living_alone_status,,Одинок
P001306,marriage_status_norm,,Женат на родине
P001306,occupation_norm,,Литейщик
P001306,origin_place_norm,,Калужская губерния
P001307,marriage_status_norm,,Женат на родине
P001307,origin_place_norm,,Херсонская губерния
P001308,origin_place_norm,,Херсонская губерния
P001309,marriage_status_norm,,Женат на родине
P001309,origin_place_norm,,Харьковская губерния
P001310,marriage_status_norm,,Женат на родине
P001310,origin_place_norm,,Харьковская губерния
P001311,origin_place_norm,,Усть-Кара
P001312,age_months,,12
P001312,origin_place_norm,,На Сахалине
P001313,marriage_status_norm,,Женат на Сахалине
P001313,occupation_norm,,Старший надзиратель
P001313,origin_place_norm,,Херсонская губерния
P001314,marriage_status_norm,,Женат на Сахалине
P001314,origin_place_norm,,Вятская губерния
P001315,age_months,,16
P001315,comments,1 год 4 месяца,
P001315,origin_place_norm,,На Сахалине
P001316,living_alone_status,,Одинок
P001316,marriage_status_norm,,Женат на родине
P001316,occupation_norm,,Печник
P001316,origin_place_norm,,Харьковская губерния
P001317,marriage_status_norm,,Женат на родине
P001317,origin_place_norm,,Область Войска Донского
P001318,origin_place_norm,,Область Войска Донского
P001319,origin_place_norm,,Область Войска Донского
P001320,marriage_status_norm,,Холост
P001320,origin_place_norm,,Кутаисская губерния
P001321,living_alone_status,,Одинок
P001321,marriage_status_norm,,Женат на родине
P001321,occupation_norm,,Делает папиросы
P001321,origin_place_norm,,Тифлисская губерния
P001322,living_alone_status,,Одинок
P001322,marriage_status_norm,,Холост
P001322,occupation_norm,,Делает папиросы
P001322,origin_place_norm,,Кутаисская губерния
P001323,marriage_status_norm,,Женат на родине
P001323,origin_place_norm,,Полтавская губерния
P001324,marriage_status_norm,,Женат на родине
P001324,origin_place_norm,,Полтавская губерния
P001325,age_months,,11
P001325,comments,11 месяцев,
P001325,origin_place_norm,,На Сахалине
P001326,living_alone_status,,Одинок
P001326,marriage_status_norm,,Женат на родине
P001326,occupation_norm,,Кузнец
P001327,marriage_status_norm,,Женат на родине
P001327,occupation_norm,,Рассыльный
P001327,origin_place_norm,,Витебская губерния
P001328,marriage_status_norm,,Женат на родине
P001328,origin_place_norm,,Витебская губерния
P001329,age_months,,17
P001329,comments,1 год 5 месяцев,
P001329,origin_place_norm,,На Сахалине
P001330,comments,Отец в Михайловке.4,Отец в Михайловке
P001330,marriage_status_norm,,Холост
P001330,occupation_norm,,Писарь
P001331,marriage_status_norm,,Женат на родине
P001331,occupation_norm,,Печник
P001331,origin_place_norm,,Киевская губерния
P001332,marriage_status_norm,,Женат на родине
P001332,origin_place_norm,,Киевская губерния
P001333,marriage_status_norm,,Холост
P001333,occupation_norm,,Телеграфист
P001333,origin_place_norm,,Киевская губерния
P001334,origin_place_norm,,В пути
P001335,marriage_status_norm,,Женат на родине
P001335,origin_place_norm,,Варшавская губерния
P001336,marriage_status_norm,,Женат на родине
P001336,origin_place_norm,,Варшавская губерния
P001337,living_alone_status,,Одинок
P001337,marriage_status_norm,,Женат на родине
P001337,origin_place_norm,,Саратовская губерния
P001338,marriage_status_norm,,Женат на родине
P001338,origin_place_norm,,Курская губерния
P001339,marriage_status_norm,,Женат на родине
P001339,origin_place_norm,,Курская губерния
P001340,living_alone_status,,Одинок
P001340,marriage_status_norm,,Холост
P001340,occupation_norm,,Золотых дел мастер
P001340,origin_place_norm,,Орловская губерния
P001341,marriage_status_norm,,Женат на родине
P001341,occupation_norm,,Столяр
P001341,origin_place_norm,,Семипалатинская область
P001342,marriage_status_norm,,Женат на родине
P001342,origin_place_norm,,Елисаветпольская губерния
P001343,marriage_status_norm,,Женат на Сахалине
P001343,origin_place_norm,,Елисаветпольская губерния
P001344,marriage_status_norm,,Женат на Сахалине
P001344,origin_place_norm,,Самаркандская область
P001345,comments,135,
P001345,origin_place_norm,,В пути
P001346,origin_place_norm,,На Сахалине
P001347,origin_place_norm,,На Сахалине
P001348,marriage_status_norm,,Холост
P001348,occupation_norm,,Плотник
P001348,origin_place_norm,,Виленская губерния
P001349,marriage_status_norm,,Вдов
P001349,origin_place_norm,,Тверская губерния
P001350,comments,2,
P001350,marriage_status_norm,,Холост
P001350,occupation_norm,,Плотник
P001350,origin_place_norm,,Область Войска Донского
P001351,marriage_status_norm,,Холост
P001351,occupation_norm,,Мельник
P001351,origin_place_norm,,Курляндская губерния
P001352,origin_place_norm,,Бродяга
P001353,marriage_status_norm,,Женат на родине
P001353,occupation_norm,,Сапожник
P001353,origin_place_norm,,Черниговская губерния
P001354,marriage_status_norm,,Женат на родине
P001354,origin_place_norm,,Черниговская губерния
P001355,age_months,,11
P001355,comments,11 месяцев,
P001355,origin_place_norm,,На Сахалине
P001356,living_alone_status,,Одинок
P001356,marriage_status_norm,,Женат на родине
P001356,occupation_norm,,Столяр
P001356,origin_place_norm,,Рязанская губерния
P001357,marriage_status_norm,,Женат на родине
P001357,origin_place_norm,,Полтавская губерния
P001358,marriage_status_norm,,Женат на родине
P001358,origin_place_norm,,Полтавская губерния
P001359,origin_place_norm,,На Сахалине
P001360,origin_place_norm,,В пути
P001361,marriage_status_norm,,Вдов
P001361,origin_place_norm,,Приморская область
P001362,origin_place_norm,,Усть-Кара
P001363,marriage_status_norm,,Женат на родине
P001363,origin_place_norm,,Полтавская губерния
P001364,marriage_status_norm,,Женат на родине
P001364,origin_place_norm,,Полтавская губерния
P001365,origin_place_norm,,В пути
P001366,age_months,,24
P001366,origin_place_norm,,В пути
P001367,marriage_status_norm,,Женат на родине
P001367,occupation_norm,,Цирюльник
P001367,origin_place_norm,,Бакинская губерния
P001368,marriage_status_norm,,Женат на родине
P001368,origin_place_norm,,Терская область
P001369,marriage_status_norm,,Вдов
P001369,occupation_norm,,Механик
P001369,origin_place_norm,,Санкт-Петербургская губерния
P001370,marriage_status_norm,,Женат на родине
P001370,origin_place_norm,,Тверская губерния
P001371,comments,От законной жены.6,От законной жены
P001371,marriage_status_norm,,Холост
P001371,origin_place_norm,,Амурская область
P001372,comments,От законной жены.1,От законной жены
P001372,marriage_status_norm,,Холост
P001372,origin_place_norm,,Амурская область
P001373,comments,134,
P001373,origin_place_norm,,Иркутская губерния
P001374,comments,133,
P001374,origin_place_norm,,На Сахалине
P001375,marriage_status_norm,,Холост
P001375,occupation_norm,,Машинист
P001375,origin_place_norm,,Таврическая губерния
P001376,marriage_status_norm,,Женат на родине
P001376,origin_place_norm,,Курская губерния
P001377,origin_place_norm,,На Сахалине
P001378,comments,131,
P001378,origin_place_norm,,На Сахалине
P001379,comments,2,
P001379,origin_place_norm,,На Сахалине
P001380,comments,129,
P001380,origin_place_norm,,На Сахалине
P001381,comments,128,
P001381,origin_place_norm,,На Сахалине
P001382,marriage_status_norm,,Холост
P001382,origin_place_norm,,Новгородская губерния
P001383,marriage_status_norm,,Холост
P001383,occupation_norm,,Чернорабочий
P001383,origin_place_norm,,Орловская губерния
P001384,marriage_status_norm,,Женат в другом регионе
P001384,occupation_norm,,Надзиратель
P001384,origin_place_norm,,Вятская губерния
P001385,origin_place_norm,,Черниговская губерния
P001386,marriage_status_norm,,Женат на родине
P001386,occupation_norm,,Механик
P001386,origin_place_norm,,Лифляндская губерния
P001387,marriage_status_norm,,Женат на родине
P001387,origin_place_norm,,Лифляндская губерния
P001388,marriage_status_norm,,Холост
P001388,occupation_norm,,Чернорабочий
P001388,origin_place_norm,,Курляндская губерния
P001389,marriage_status_norm,,Холост
P001389,occupation_norm,,Чернорабочий
P001389,origin_place_norm,,Курляндская губерния
P001390,marriage_status_norm,,Холост
P001390,occupation_norm,,Чернорабочий
P001390,origin_place_norm,,Казанская губерния
P001391,marriage_status_norm,,Холост
P001391,occupation_norm,,Смазчик
P001391,origin_place_norm,,Санкт-Петербургская губерния
P001392,comments,женат в Усть-Каре,Женат на Каре
P001392,marriage_status_norm,,Женат в другом регионе
P001392,occupation_norm,,Столяр
P001392,origin_place_norm,,Ярославская губерния
P001393,comments,женат в Усть-Каре,Женат на Каре
P001393,marriage_status_norm,,Женат в другом регионе
P001393,origin_place_norm,,Область Войска Донского
P001394,origin_place_norm,,Усть-Кара
P001395,origin_place_norm,,На Сахалине
P001396,marriage_status_norm,,Вдов
P001396,occupation_norm,,Чернорабочая
P001396,origin_place_norm,,Смоленская губерния
P001397,marriage_status_norm,,Вдов
P001397,origin_place_norm,,Тамбовская губерния
P001398,marriage_status_norm,,Холост
P001398,occupation_norm,,Старший надзиратель
P001399,marriage_status_norm,,Холост
P001399,origin_place_norm,,Тамбовская губерния
P001400,age_months,,12
P001400,comments,127,
P001400,origin_place_norm,,В пути
P001401,marriage_status_norm,,Женат на родине
P001401,origin_place_norm,,Ковенская губерния
P001402,marriage_status_norm,,Женат на родине
P001402,origin_place_norm,,Ковенская губерния
P001403,origin_place_norm,,В пути
P001404,age_months,,17
P001404,comments,1 год 5 месяцев,
P001404,origin_place_norm,,На Сахалине
P001405,living_alone_status,,Одинок
P001405,marriage_status_norm,,Вдов
P001405,origin_place_norm,,Енисейская губерния
P001406,marriage_status_norm,,Холост
P001406,occupation_norm,,Старший надзиратель
P001406,origin_place_norm,,Енисейская губерния
P001407,marriage_status_norm,,Женат на родине
P001407,origin_place_norm,,Херсонская губерния
P001408,living_alone_status,,Одинок
P001408,marriage_status_norm,,Вдов
P001408,occupation_norm,,Чернорабочий
P001408,origin_place_norm,,Вятская губерния
P001409,marriage_status_norm,,Женат на родине
P001409,occupation_norm,,Рабочий
P001409,origin_place_norm,,Саратовская губерния
P001410,living_alone_status,,Одинок
P001410,marriage_status_norm,,Женат на родине
P001410,origin_place_norm,,Саратовская губерния
P001411,marriage_status_norm,,Вдов
P001411,origin_place_norm,,Московская губерния
P001412,marriage_status_norm,,Женат на родине
P001412,origin_place_norm,,Подольская губерния
P001413,marriage_status_norm,,Женат на родине
P001413,occupation_norm,,Сапожник
P001413,origin_place_norm,,Пермская губерния
P001414,marriage_status_norm,,Женат на родине
P001414,origin_place_norm,,Новгородская губерния
P001415,marriage_status_norm,,Холост
P001415,occupation_norm,,Обойщик
P001415,origin_place_norm,,Санкт-Петербургская губерния
P001416,marriage_status_norm,,Вдов
P001416,origin_place_norm,,Костромская губерния
P001417,marriage_status_norm,,Женат на родине
P001417,occupation_norm,,Чернорабочий
P001417,origin_place_norm,,Полтавская губерния
P001418,marriage_status_norm,,Вдов
P001418,origin_place_norm,,Воронежская губерния
P001419,marriage_status_norm,,Холост
P001419,origin_place_norm,,Воронежская губерния
P001420,living_alone_status,,Одинок
P001420,marriage_status_norm,,Женат на родине
P001420,occupation_norm,,Сапожник
P001420,origin_place_norm,,Новгородская губерния
P001421,marriage_status_norm,,Женат на родине
P001421,occupation_norm,,Столяр
P001421,origin_place_norm,,Новгородская губерния
P001422,marriage_status_norm,,Женат на родине
P001422,origin_place_norm,,Нижегородская губерния
P001423,marriage_status_norm,,Женат на родине
P001423,origin_place_norm,,Нижегородская губерния
P001424,living_alone_status,,Одинок
P001424,marriage_status_norm,,Женат на родине
P001424,origin_place_norm,,Вологодская губерния
P001425,marriage_status_norm,,Женат на родине
P001425,origin_place_norm,,Тобольская губерния
P001426,marriage_status_norm,,Женат на родине
P001426,origin_place_norm,,Область Войска Донского
P001427,living_alone_status,,Одинок
P001427,marriage_status_norm,,Женат на родине
P001427,origin_place_norm,,Тамбовская губерния
P001428,marriage_status_norm,,Женат на родине
P001428,origin_place_norm,,Варшавская губерния
P001429,marriage_status_norm,,Женат на родине
P001429,occupation_norm,,Учительница
P001429,origin_place_norm,,Варшавская губерния
P001430,marriage_status_norm,,Женат на родине
P001430,origin_place_norm,,Виленская губерния
P001431,marriage_status_norm,,Женат на родине
P001431,origin_place_norm,,Виленская губерния
P001432,comments,6 Касьяновская,6-я Касьяновская
P001432,marriage_status_norm,,Женат на родине
P001432,occupation_norm,,Чернорабочий
P001432,origin_place_norm,,Казанская губерния
P001433,comments,6 Касьяновская,6-я Касьяновская
P001433,marriage_status_norm,,Женат на родине
P001433,occupation_norm,,Нет занятия
P001433,origin_place_norm,,Казанская губерния
P001434,marriage_status_norm,,Женат на родине
P001434,occupation_norm,,Земледелие
P001434,origin_place_norm,,Самарская губерния
P001435,marriage_status_norm,,Женат на родине
P001435,origin_place_norm,,Самарская губерния
P001436,marriage_status_norm,,Женат на родине
P001436,origin_place_norm,,Самарская губерния
P001437,marriage_status_norm,,Холост
P001437,origin_place_norm,,Самарская губерния
P001438,origin_place_norm,,Усть-Кара
P001439,origin_place_norm,,На Сахалине
P001441,origin_place_norm,,На Сахалине
P001442,marriage_status_norm,,Женат на родине
P001442,occupation_norm,,Земледелие
P001442,origin_place_norm,,Калужская губерния
P001443,marriage_status_norm,,Женат на родине
P001443,origin_place_norm,,Калужская губерния
P001444,origin_place_norm,,На Сахалине
P001445,origin_place_norm,,На Сахалине
P001447,origin_place_norm,,На Сахалине
P001448,age_months,,5
P001448,comments,5 месяцев,
P001448,origin_place_norm,,На Сахалине
P001449,marriage_status_norm,,Холост
P001449,occupation_norm,,Земледелие
P001449,origin_place_norm,,Полтавская губерния
P001450,marriage_status_norm,,Женат на родине
P001450,origin_place_norm,,Область Войска Донского
P001451,marriage_status_norm,,Вдов
P001451,origin_place_norm,,Ярославская губерния
P001452,origin_place_norm,,На Сахалине
P001455,marriage_status_norm,,Женат на Сахалине
P001455,origin_place_norm,,Полтавская губерния
P001456,marriage_status_norm,,Женат на Сахалине
P001456,origin_place_norm,,Владимирская губерния
P001457,comments,505. В Хабаровке,В Хабаровке
P001457,origin_place_norm,,Приморская область
P001458,comments,504,
P001458,origin_place_norm,,На Сахалине
P001459,origin_place_norm,,На Сахалине
P001460,age_months,,12
P001460,origin_place_norm,,На Сахалине
P001461,marriage_status_norm,,Женат на родине
P001461,origin_place_norm,,Радомская губерния
P001462,marriage_status_norm,,Женат на родине
P001462,occupation_norm,,Земледелие
P001462,origin_place_norm,,Воронежская губерния
P001463,marriage_status_norm,,Женат на родине
P001463,origin_place_norm,,Калишская губерния
P001464,origin_place_norm,,В пути
P001465,marriage_status_norm,,Вдов
P001465,occupation_norm,,Земледелие
P001465,origin_place_norm,,Курская губерния
P001466,marriage_status_norm,,Вдов
P001466,origin_place_norm,,Смоленская губерния
P001467,origin_place_norm,,Усть-Кара
P001468,origin_place_norm,,На Сахалине
P001469,origin_place_norm,,На Сахалине
P001470,marriage_status_norm,,Женат на Сахалине
P001470,origin_place_norm,,Калужская губерния
P001471,marriage_status_norm,,Женат на Сахалине
P001471,origin_place_norm,,Киевская губерния
P001472,origin_place_norm,,На Сахалине
P001473,living_alone_status,,Одинок
P001473,marriage_status_norm,,Женат на родине
P001473,origin_place_norm,,Курская губерния
P001474,marriage_status_norm,,Женат на родине
P001474,origin_place_norm,,Курская губерния
P001475,marriage_status_norm,,Женат на родине
P001475,origin_place_norm,,Курская губерния
P001476,marriage_status_norm,,Женат на родине
P001476,occupation_norm,,Земледелие
P001476,origin_place_norm,,Екатеринославская губерния
P001477,marriage_status_norm,,Вдов
P001477,origin_place_norm,,Тверская губерния
P001478,comments,502,
P001478,origin_place_norm,,На Сахалине
P001479,comments,501,
P001479,origin_place_norm,,На Сахалине
P001480,comments,500,
P001480,origin_place_norm,,На Сахалине
P001481,marriage_status_norm,,Женат на Сахалине
P001481,origin_place_norm,,Варшавская губерния
P001482,marriage_status_norm,,Женат на Сахалине
P001482,origin_place_norm,,Виленская губерния
P001483,origin_place_norm,,На Сахалине
P001484,marriage_status_norm,,Женат на родине
P001484,origin_place_norm,,Варшавская губерния
P001485,marriage_status_norm,,Вдов
P001485,origin_place_norm,,Ковенская губерния
P001486,marriage_status_norm,,Женат на Сахалине
P001486,origin_place_norm,,Тобольская губерния
P001487,marriage_status_norm,,Женат на Сахалине
P001487,origin_place_norm,,Киевская губерния
P001488,origin_place_norm,,На Сахалине
P001489,origin_place_norm,,На Сахалине
P001490,origin_place_norm,,На Сахалине
P001491,origin_place_norm,,На Сахалине
P001492,origin_place_norm,,На Сахалине
P001493,age_months,,12
P001493,origin_place_norm,,На Сахалине
P001494,marriage_status_norm,,Женат на родине
P001494,occupation_norm,,Земледелие
P001494,origin_place_norm,,Калужская губерния
P001495,marriage_status_norm,,Женат на родине
P001495,origin_place_norm,,Тверская губерния
P001496,comments,449. В Благовещенске по пути,В Благовещенске по пути
P001496,origin_place_norm,,В пути
P001497,comments,498. В Благовещенске по пути,В Благовещенске по пути
P001497,origin_place_norm,,В пути
P001498,comments,497,
P001499,comments,496,
P001499,origin_place_norm,,На Сахалине
P001500,age_months,,24
P001500,comments,495,
P001500,origin_place_norm,,На Сахалине
P001501,marriage_status_norm,,Холост
P001501,origin_place_norm,,Эриванская губерния
P001502,marriage_status_norm,,Вдов
P001502,origin_place_norm,,Харьковская губерния
P001503,marriage_status_norm,,Женат на родине
P001503,origin_place_norm,,Воронежская губерния
P001504,marriage_status_norm,,Женат на родине
P001504,origin_place_norm,,Воронежская губерния
P001505,marriage_status_norm,,Холост
P001505,occupation_norm,,Земледелие
P001505,origin_place_norm,,Псковская губерния
P001506,marriage_status_norm,,Холост
P001506,origin_place_norm,,Рязанская губерния
P001507,living_alone_status,,Одинок
P001507,marriage_status_norm,,Женат на родине
P001507,origin_place_norm,,Псковская губерния
P001508,marriage_status_norm,,Женат на родине
P001508,origin_place_norm,,Тульская губерния
P001509,age,5,50
P001509,marriage_status_norm,,Вдов
P001509,origin_place_norm,,Саратовская губерния
P001510,marriage_status_norm,,Женат на родине
P001510,occupation_norm,,Земледелие
P001510,origin_place_norm,,Енисейская губерния
P001511,marriage_status_norm,,Вдов
P001511,origin_place_norm,,Тобольская губерния
P001512,marriage_status_norm,,Женат на родине
P001512,origin_place_norm,,Подольская губерния
P001513,marriage_status_norm,,Женат на родине
P001513,origin_place_norm,,Киевская губерния
P001514,marriage_status_norm,,Женат на родине
P001514,origin_place_norm,,Киевская губерния
P001515,marriage_status_norm,,Женат на родине
P001515,origin_place_norm,,Ставропольская губерния
P001516,marriage_status_norm,,Женат на родине
P001516,origin_place_norm,,Область Войска Донского
P001517,comments,494,
P001517,origin_place_norm,,На Сахалине
P001518,marriage_status_norm,,Женат на Сахалине
P001518,occupation_norm,,Земледелие
P001518,origin_place_norm,,Киевская губерния
P001519,marriage_status_norm,,Женат на Сахалине
P001519,origin_place_norm,,Тверская губерния
P001520,marriage_status_norm,,Женат на родине
P001520,occupation_norm,,Земледелие
P001520,origin_place_norm,,Эриванская губерния
P001521,marriage_status_norm,,Женат на родине
P001521,origin_place_norm,,Эриванская губерния
P001522,origin_place_norm,,На Сахалине
P001523,age_months,,24
P001523,origin_place_norm,,На Сахалине
P001524,marriage_status_norm,,Вдов
P001524,origin_place_norm,,Курская губерния
P001525,marriage_status_norm,,Холост
P001525,origin_place_norm,,Подольская губерния
P001526,marriage_status_norm,,Вдов
P001526,origin_place_norm,,Самарская губерния
P001527,marriage_status_norm,,Женат на родине
P001527,occupation_norm,,Земледелие
P001527,origin_place_norm,,Казанская губерния
P001528,marriage_status_norm,,Женат на родине
P001528,origin_place_norm,,Бессарабская губерния
P001529,living_alone_status,,Одинок
P001529,marriage_status_norm,,Женат на родине
P001529,origin_place_norm,,Казанская губерния
P001530,marriage_status_norm,,Холост
P001530,origin_place_norm,,Вятская губерния
P001531,living_alone_status,,Одинок
P001531,marriage_status_norm,,Холост
P001531,origin_place_norm,,Псковская губерния
P001532,marriage_status_norm,,Вдов
P001532,origin_place_norm,,Иркутская губерния
P001533,marriage_status_norm,,Женат на родине
P001533,origin_place_norm,,Черниговская губерния
P001534,marriage_status_norm,,Вдов
P001534,origin_place_norm,,Пермская губерния
P001535,comments,493,
P001535,origin_place_norm,,Иркутская губерния
P001536,age_months,,24
P001536,comments,492,
P001536,origin_place_norm,,На Сахалине
P001537,age_months,,5
P001537,comments,5 месяцев; 491,
P001537,origin_place_norm,,На Сахалине
P001538,marriage_status_norm,,Женат на родине
P001538,occupation_norm,,Земледелие
P001538,origin_place_norm,,Воронежская губерния
P001539,marriage_status_norm,,Женат на родине
P001539,origin_place_norm,,Воронежская губерния
P001540,origin_place_norm,,На Сахалине
P001541,origin_place_norm,,На Сахалине
P001542,age_months,,18
P001542,comments,1 год 6 месяцев,
P001542,origin_place_norm,,На Сахалине
P001543,marriage_status_norm,,Вдов
P001543,origin_place_norm,,Область Войска Донского
P001544,comments,490,
P001544,origin_place_norm,,Усть-Кара
P001545,marriage_status_norm,,Женат на Сахалине
P001545,origin_place_norm,,Псковская губерния
